simID	f0	f1	f2	f3	Na	Nc	Na_scaled	Nc_scaled	scaling_factor	model	Nfold	g_factor
sim4327	30	0	50	20	46224	5360	43119	5000	1.072	decline	-8.62	0.9892273708859844
sim4328	10	15	15	60	10277	12961	5000	6306	2.0554	growth	1.26	1.0011603182434439
sim4329	35	45	20	0	6153	16074	5000	13062	1.2306	growth	2.61	1.004801346695232
sim4330	55	25	15	5	7943	7829	5073	5000	1.5658	decline	-1.01	0.9999275277692478
sim4331	50	25	10	15	17715	22367	5000	6313	3.543	growth	1.26	1.001165865434757
sim4332	5	65	20	10	21291	7425	14337	5000	1.485	decline	-2.87	0.9947329715208498
sim4333	20	30	45	5	23282	15767	7383	5000	3.1534	decline	-1.48	0.9980512892617853
sim4334	10	55	20	15	23766	36938	5000	7771	4.7532	growth	1.55	1.0022048047189651
sim4335	20	5	75	0	5643	9017	5000	7990	1.1286	growth	1.6	1.0023437642367203
sim4336	45	15	0	40	5717	7354	5000	6432	1.1434	growth	1.29	1.0012592380972127
sim4337	15	15	70	0	24326	25781	5000	5299	4.8652	growth	1.06	1.0002904010553826
sim4338	25	50	15	10	20173	37641	5000	9330	4.0346	growth	1.87	1.0031189855121259
sim4339	0	35	55	10	6233	8111	5000	6506	1.2466	growth	1.3	1.0013164345780854
sim4340	50	10	25	15	10993	5565	9877	5000	1.113	decline	-1.98	0.9965961454525406
sim4341	40	15	25	20	9416	5141	9158	5000	1.0282	decline	-1.83	0.996974050490996
sim4342	0	30	70	0	23496	18868	6226	5000	3.7736	decline	-1.25	0.9989035192020734
sim4343	0	20	60	20	6937	5950	5829	5000	1.19	decline	-1.17	0.9992329622668534
sim4344	50	10	30	10	35580	5657	31448	5000	1.1314	decline	-6.29	0.9908055126215727
sim4345	60	10	30	0	18132	47680	5000	13148	3.6264	growth	2.63	1.0048341587168395
sim4346	15	50	25	10	49412	46509	5312	5000	9.3018	decline	-1.06	0.9996973475012998
sim4347	10	20	25	45	6834	38743	5000	28346	1.3668	growth	5.67	1.008675240071553
sim4348	60	30	10	0	18780	30511	5000	8123	3.756	growth	1.62	1.0024263081581737
sim4349	20	5	60	15	34833	8188	21271	5000	1.6376	decline	-4.25	0.9927604663487629
sim4350	65	30	5	0	7172	40302	5000	28097	1.4344	growth	5.62	1.0086311244832018
sim4351	40	30	25	5	45206	18030	12536	5000	3.606	decline	-2.51	0.9954041670369019
sim4352	20	0	15	65	8615	42620	5000	24736	1.723	growth	4.95	1.0079941087998545
sim4353	40	0	50	10	24369	34632	5000	7106	4.8738	growth	1.42	1.0017575079258236
sim4354	30	5	0	65	20662	18784	5500	5000	3.7568	decline	-1.1	0.9995234491009783
sim4355	40	25	5	30	12253	15649	5000	6386	2.4506	growth	1.28	1.0012233509092925
sim4356	80	5	15	0	16822	13729	6126	5000	2.7458	decline	-1.23	0.9989844795201176
sim4357	5	65	25	5	30884	11476	13456	5000	2.2952	decline	-2.69	0.9950500640460176
sim4358	40	50	5	5	5653	7237	5000	6401	1.1306	growth	1.28	1.0012350815786288
sim4359	65	10	20	5	20468	47040	5000	11491	4.0936	growth	2.3	1.004160631039207
sim4360	90	0	5	5	5734	5712	5019	5000	1.1424	decline	-1.0	0.9999810360088065
sim4361	15	5	50	30	22323	12195	9153	5000	2.439	decline	-1.83	0.9969767810901573
sim4362	30	40	30	0	35622	28687	6209	5000	5.7374	decline	-1.24	0.9989171903002567
sim4363	95	0	0	5	7603	5994	6342	5000	1.1988	decline	-1.27	0.9988112186815897
sim4364	25	35	5	35	6903	5170	6676	5000	1.034	decline	-1.34	0.9985545945331725
sim4365	25	50	20	5	7118	13929	5000	9784	1.4236	growth	1.96	1.0033565524297539
sim4366	15	45	40	0	23668	20258	5842	5000	4.0516	decline	-1.17	0.9992218235423428
sim4367	5	5	60	30	6388	17828	5000	13954	1.2776	growth	2.79	1.0051316414654148
sim4368	30	45	5	20	23293	27144	5000	5827	4.6586	growth	1.17	1.000765321878634
sim4369	20	10	15	55	13761	17404	5000	6324	2.7522	growth	1.26	1.0011745700345656
sim4370	10	70	15	5	9814	40665	5000	20718	1.9628	growth	4.14	1.007107824876009
sim4371	25	15	40	20	8651	8934	5000	5164	1.7302	growth	1.03	1.0001613678027514
sim4372	70	20	5	5	6145	30904	5000	25146	1.229	growth	5.03	1.0080763046286845
sim4373	35	60	0	5	15409	8228	9364	5000	1.6456	decline	-1.87	0.9968628268140272
sim4374	35	0	25	40	6110	27571	5000	22562	1.222	growth	4.51	1.0075341458137432
sim4375	5	20	35	40	35851	49988	5000	6972	7.1702	growth	1.39	1.0016623210761184
sim4376	20	45	35	0	26345	28507	5000	5410	5.269	growth	1.08	1.0003940559021214
sim4377	15	45	35	5	11507	9680	5944	5000	1.936	decline	-1.19	0.9991352780250932
sim4378	5	65	0	30	7781	10254	5000	6589	1.5562	growth	1.32	1.001379818397488
sim4379	45	0	20	35	20401	8586	11880	5000	1.7172	decline	-2.38	0.995672907992498
sim4380	10	25	15	50	5853	17029	5000	14547	1.1706	growth	2.91	1.005339734371786
sim4381	0	20	75	5	7987	8374	5000	5242	1.5974	growth	1.05	1.0002363259623355
sim4382	20	5	65	10	5482	10559	5000	9631	1.0964	growth	1.93	1.0032777457507231
sim4383	65	15	10	10	43630	6877	31722	5000	1.3754	decline	-6.34	0.9907621373297637
sim4384	10	70	10	10	8535	41934	5000	24566	1.707	growth	4.91	1.007959627303414
sim4385	90	5	5	0	28816	25185	5721	5000	5.037	decline	-1.14	0.9993264714857385
sim4386	30	30	0	40	5175	11805	5000	11406	1.035	growth	2.28	1.0041235081015012
sim4387	30	35	25	10	5540	27682	5000	24984	1.108	growth	5.0	1.0080439885377335
sim4388	0	20	45	35	5443	7560	5000	6945	1.0886	growth	1.39	1.001642920318861
sim4389	45	25	15	15	28133	48320	5000	8588	5.6266	growth	1.72	1.0027046398379122
sim4390	15	40	20	25	10869	38889	5000	17890	2.1738	growth	3.58	1.0063740199254327
sim4391	40	5	50	5	23893	5143	23229	5000	1.0286	decline	-4.65	0.992320182071807
sim4392	30	15	25	30	9684	11000	5000	5679	1.9368	growth	1.14	1.000636686242306
sim4393	35	15	0	50	5728	5740	5000	5010	1.1456	growth	1.0	1.0000099900133133
sim4394	15	55	0	30	43219	6981	30955	5000	1.3962	decline	-6.19	0.9908845168773145
sim4395	45	15	15	25	38438	21577	8907	5000	4.3154	decline	-1.78	0.9971130021399218
sim4396	25	45	20	10	9384	8068	5816	5000	1.6136	decline	-1.16	0.9992441258610144
sim4397	35	35	15	15	27755	27888	5000	5024	5.551	growth	1.0	1.000023942583659
sim4398	5	20	60	15	28576	14283	10004	5000	2.8566	decline	-2.0	0.9965322644970936
sim4399	15	30	50	5	14433	39411	5000	13653	2.8866	growth	2.73	1.0050226068263426
sim4400	0	0	50	50	21647	5007	21617	5000	1.0014	decline	-4.32	0.992679789351291
sim4401	30	20	15	35	38858	6765	28720	5000	1.353	decline	-5.74	0.9912592208412704
sim4402	70	30	0	0	12682	13961	5000	5504	2.5364	growth	1.1	1.0004801859409846
sim4403	0	5	10	85	18341	9736	9419	5000	1.9472	decline	-1.88	0.996833544932967
sim4404	5	25	0	70	9482	5596	8472	5000	1.1192	decline	-1.69	0.997363356520675
sim4405	10	20	30	40	5247	11380	5000	10844	1.0494	growth	2.17	1.0038708700960115
sim4406	20	20	30	30	24233	34860	5000	7193	4.8466	growth	1.44	1.0018183520922557
sim4407	10	60	5	25	45517	27729	8207	5000	5.5458	decline	-1.64	0.9975222523189327
sim4408	35	30	20	15	31172	11669	13357	5000	2.3338	decline	-2.67	0.9950869866021956
sim4409	20	15	20	45	10492	10034	5228	5000	2.0068	decline	-1.05	0.9997770455833607
sim4410	0	5	25	70	13481	29260	5000	10852	2.6962	growth	2.17	1.0038745574118129
sim4411	15	15	25	45	9133	21237	5000	11627	1.8266	growth	2.33	1.0042194603362617
sim4412	5	5	55	35	7939	11125	5000	7007	1.5878	growth	1.4	1.0016873586847714
sim4413	30	25	5	40	5999	29432	5000	24531	1.1998	growth	4.91	1.0079524985570691
sim4414	15	35	20	30	6754	7442	5000	5509	1.3508	growth	1.1	1.0004847260302825
sim4415	40	5	10	45	21846	5086	21477	5000	1.0172	decline	-4.3	0.9927122765867598
sim4416	5	55	10	30	10725	29704	5000	13848	2.145	growth	2.77	1.005093514527199
sim4417	35	20	35	10	16231	23392	5000	7206	3.2462	growth	1.44	1.001827380499459
sim4418	10	35	20	35	43169	13149	16415	5000	2.6298	decline	-3.28	0.9940562118074027
sim4419	0	0	60	40	15519	12053	6438	5000	2.4106	decline	-1.29	0.9987360998977874
sim4420	25	0	55	20	32307	6416	25177	5000	1.2832	decline	-5.04	0.9919175351654611
sim4421	30	0	10	60	43673	21837	10000	5000	4.3674	decline	-2.0	0.9965342640972003
sim4422	55	10	25	10	9408	39274	5000	20873	1.8816	growth	4.17	1.0071450927266483
sim4423	40	20	30	10	30112	6786	22187	5000	1.3572	decline	-4.44	0.9925496569033183
sim4424	0	15	20	65	21940	7878	13925	5000	1.5756	decline	-2.79	0.9948787606331038
sim4425	10	40	20	30	13783	49206	5000	17850	2.7566	growth	3.57	1.0063628279789578
sim4426	25	20	5	50	5920	7653	5000	6464	1.184	growth	1.29	1.0012840520439235
sim4427	75	15	0	10	44380	17074	12996	5000	3.4148	decline	-2.6	0.9952239814731363
sim4428	5	55	35	5	18429	30495	5000	8274	3.6858	growth	1.65	1.0025184007780257
sim4429	0	45	5	50	25417	9111	13949	5000	1.8222	decline	-2.79	0.99487015045662
sim4430	10	50	0	40	8087	24511	5000	15155	1.6174	growth	3.03	1.0055444629903783
sim4431	5	50	20	25	38252	20401	9375	5000	4.0802	decline	-1.88	0.9968569567028881
sim4432	0	0	55	45	34588	31618	5470	5000	6.3236	decline	-1.09	0.999550796480001
sim4433	0	25	45	30	14233	9538	7461	5000	1.9076	decline	-1.49	0.9979987422947236
sim4434	10	10	15	65	31077	12063	12881	5000	2.4126	decline	-2.58	0.9952684227751007
sim4435	15	0	60	25	9078	13786	5000	7593	1.8156	growth	1.52	1.0020889442889849
sim4436	10	15	30	45	31147	36321	5000	5831	6.2294	growth	1.17	1.0007687529990297
sim4437	75	0	25	0	10955	6707	8167	5000	1.3414	decline	-1.63	0.9975466813402898
sim4438	15	15	30	40	13680	34812	5000	12724	2.736	growth	2.54	1.004670260307264
sim4439	25	35	20	20	38399	11285	17013	5000	2.257	decline	-3.4	0.9938773007736705
sim4440	0	60	35	5	6722	29420	5000	21883	1.3444	growth	4.38	1.0073813608361906
sim4441	90	0	0	10	18192	24671	5000	6781	3.6384	growth	1.36	1.001523433356338
sim4442	15	0	65	20	13272	9725	6824	5000	1.945	decline	-1.36	0.9984449605112237
sim4443	30	5	50	15	7073	11847	5000	8375	1.4146	growth	1.68	1.0025790658263851
sim4444	10	5	0	85	14874	41658	5000	14004	2.9748	growth	2.8	1.0051495254532916
sim4445	90	5	0	5	20096	15349	6546	5000	3.0698	decline	-1.31	0.9986529186817755
sim4446	5	10	50	35	12887	15101	5000	5859	2.5774	growth	1.17	1.0007927051406427
sim4447	15	25	25	35	47565	11933	19930	5000	2.3866	decline	-3.99	0.993086058891047
sim4448	55	35	5	5	10678	24549	5000	11495	2.1356	growth	2.3	1.0041623712289052
sim4449	30	25	25	20	15998	27117	5000	8475	3.1996	growth	1.7	1.0026384137041622
sim4450	55	30	0	15	32180	14331	11227	5000	2.8662	decline	-2.25	0.9959555816047873
sim4451	0	40	55	5	13773	7056	9760	5000	1.4112	decline	-1.95	0.9966557275600455
sim4452	0	15	70	15	19362	24735	5000	6388	3.8724	growth	1.28	1.0012249165895932
sim4453	35	10	5	50	5284	36139	5000	34197	1.0568	growth	6.84	1.0096135000424433
sim4454	5	5	20	70	29532	20691	7136	5000	4.1382	decline	-1.43	0.9982214275857819
sim4455	30	15	5	50	17663	11277	7831	5000	2.2554	decline	-1.57	0.9977567384833265
sim4456	55	15	20	10	47932	13861	17290	5000	2.7722	decline	-3.46	0.9937965480636946
sim4457	15	35	35	15	23685	6620	17889	5000	1.324	decline	-3.58	0.9936262595681251
sim4458	25	5	30	40	9512	20687	5000	10874	1.9024	growth	2.17	1.003884683531448
sim4459	10	5	60	25	39247	48767	5000	6213	7.8494	growth	1.24	1.0010860297932374
sim4460	35	40	0	25	13397	6414	10444	5000	1.2828	decline	-2.09	0.9963170513079861
sim4461	25	35	0	40	27026	17562	7694	5000	3.5124	decline	-1.54	0.99784498554052
sim4462	5	0	85	10	42915	16127	13305	5000	3.2254	decline	-2.66	0.9951064900400223
sim4463	10	25	60	5	13162	8037	8188	5000	1.6074	decline	-1.64	0.9975338412231752
sim4464	50	10	0	40	5660	10534	5000	9306	1.132	growth	1.86	1.0031061072049419
sim4465	95	0	5	0	15187	6286	12080	5000	1.2572	decline	-2.42	0.9955894335996371
sim4466	20	5	35	40	6860	27512	5000	20052	1.372	growth	4.01	1.0069444549348359
sim4467	35	30	30	5	41687	13504	15435	5000	2.7008	decline	-3.09	0.9943640012723999
sim4468	25	25	25	25	34254	8158	20994	5000	1.6316	decline	-4.2	0.9928260061491024
sim4469	25	0	30	45	26467	16263	8137	5000	3.2526	decline	-1.63	0.9975650817535979
sim4470	50	15	30	5	19311	45352	5000	11743	3.8622	growth	2.35	1.0042690970297443
sim4471	50	10	40	0	35506	5340	33245	5000	1.068	decline	-6.65	0.9905276676628985
sim4472	40	10	25	25	35880	41606	5000	5798	7.176	growth	1.16	1.0007403755903268
sim4473	10	5	40	45	14599	6043	12079	5000	1.2086	decline	-2.42	0.9955898475240548
sim4474	5	50	10	35	8617	22465	5000	13035	1.7234	growth	2.61	1.004791000674757
sim4475	40	40	15	5	10783	18000	5000	8346	2.1566	growth	1.67	1.0025617223486762
sim4476	35	0	65	0	7273	10254	5000	7049	1.4546	growth	1.41	1.0017172392517881
sim4477	5	40	0	55	5390	7366	5000	6833	1.078	growth	1.37	1.0015616295168228
sim4478	0	95	0	5	5597	6228	5000	5564	1.1194	growth	1.11	1.0005343968081355
sim4479	45	20	35	0	14915	16002	5000	5364	2.983	growth	1.07	1.0003513602649265
sim4480	0	70	5	25	31035	21056	7370	5000	4.2112	decline	-1.47	0.9980601010311643
sim4481	10	5	15	70	14404	13429	5363	5000	2.6858	decline	-1.07	0.9996495719621665
sim4482	20	55	5	20	5663	8310	5000	7337	1.1326	growth	1.47	1.0019174606364887
sim4483	0	80	5	15	24339	33680	5000	6919	4.8678	growth	1.38	1.0016241666904129
sim4484	10	5	25	60	32339	5606	28843	5000	1.1212	decline	-5.77	0.9912378529161794
sim4485	0	60	30	10	5096	6057	5000	5943	1.0192	growth	1.19	1.000863880719752
sim4486	5	65	10	20	15094	12236	6168	5000	2.4472	decline	-1.23	0.9989503163808654
sim4487	10	55	5	30	12465	30934	5000	12408	2.493	growth	2.48	1.0045445175672008
sim4488	10	25	25	40	6916	11124	5000	8042	1.3832	growth	1.61	1.002376199480205
sim4489	0	45	30	25	11245	46928	5000	20866	2.249	growth	4.17	1.0071434156380583
sim4490	40	45	15	0	7065	29697	5000	21017	1.413	growth	4.2	1.007179468608056
sim4491	30	40	10	20	8310	10116	5000	6087	1.662	growth	1.22	1.0009835871853885
sim4492	40	5	5	50	19694	13608	7236	5000	2.7216	decline	-1.45	0.9981518467245053
sim4493	15	65	20	0	5143	39854	5000	38746	1.0286	growth	7.75	1.0102379480611532
sim4494	5	5	0	90	48526	28217	8599	5000	5.6434	decline	-1.72	0.9972889599750268
sim4495	75	0	15	10	22721	25280	5000	5563	4.5442	growth	1.11	1.0005334980932952
sim4496	10	0	65	25	16020	24596	5000	7677	3.204	growth	1.54	1.0021439546670583
sim4497	0	20	15	65	5312	5567	5000	5240	1.0624	growth	1.05	1.0002344179294942
sim4498	5	75	10	10	34328	12449	13787	5000	2.4898	decline	-2.76	0.994928558966223
sim4499	20	15	25	40	49023	6098	40196	5000	1.2196	decline	-8.04	0.9895783521212369
sim4500	5	65	5	25	46639	8983	25960	5000	1.7966	decline	-5.19	0.991764405102991
sim4501	65	25	0	10	21237	10031	10586	5000	2.0062	decline	-2.12	0.9962495276949915
sim4502	25	30	30	15	6986	29571	5000	21164	1.3972	growth	4.23	1.007214318563039
sim4503	45	5	50	0	47592	10665	22312	5000	2.133	decline	-4.46	0.9925215663105446
sim4504	70	0	20	10	48360	43064	5615	5000	8.6128	decline	-1.12	0.9994199816212185
sim4505	40	15	5	40	19953	21060	5000	5277	3.9906	growth	1.06	1.000269599209947
sim4506	55	35	0	10	45261	18567	12189	5000	3.7134	decline	-2.44	0.995544520033802
sim4507	0	80	10	10	42659	28856	7392	5000	5.7712	decline	-1.48	0.9980451978904736
sim4508	10	40	50	0	24619	9746	12630	5000	1.9492	decline	-2.53	0.9953668148803585
sim4509	10	50	40	0	14918	16341	5000	5477	2.9836	growth	1.1	1.0004555979668375
sim4510	80	0	5	15	7996	26629	5000	16651	1.5992	growth	3.33	1.0060151618112445
sim4511	0	15	10	75	10261	6878	7459	5000	1.3756	decline	-1.49	0.9980000827773053
sim4512	55	10	5	30	12536	23998	5000	9572	2.5072	growth	1.91	1.0032470212880602
sim4513	15	30	40	15	23664	11820	10010	5000	2.364	decline	-2.0	0.9965292665955349
sim4514	0	25	75	0	33476	15196	11015	5000	3.0392	decline	-2.2	0.996050899660899
sim4515	15	65	15	5	8376	23668	5000	14128	1.6752	growth	2.83	1.0051936036571376
sim4516	5	0	40	55	30270	31587	5000	5218	6.054	growth	1.04	1.0002133813714023
sim4517	50	15	5	30	8695	7926	5485	5000	1.5852	decline	-1.1	0.9995371040935346
sim4518	5	40	40	15	5815	7314	5000	6289	1.163	growth	1.26	1.0011468208156364
sim4519	0	40	30	30	6901	15869	5000	11498	1.3802	growth	2.3	1.004163675973835
sim4520	30	10	60	0	8568	36165	5000	21105	1.7136	growth	4.22	1.0072003603340018
sim4521	10	25	30	35	22765	31987	5000	7025	4.553	growth	1.41	1.0017001865139286
sim4522	30	10	25	35	15635	14509	5388	5000	2.9018	decline	-1.08	0.9996263182694299
sim4523	40	5	35	20	22794	21646	5265	5000	4.3292	decline	-1.05	0.9997417838342408
sim4524	25	0	25	50	32920	37699	5000	5726	6.584	growth	1.15	1.000677896471209
sim4525	40	35	10	15	10434	46886	5000	22468	2.0868	growth	4.49	1.0075132708111805
sim4526	10	30	35	25	33973	26462	6419	5000	5.2924	decline	-1.28	0.9987508778505223
sim4527	0	15	0	85	43974	42971	5117	5000	8.5942	decline	-1.02	0.9998843479130557
sim4528	15	0	10	75	15665	22440	5000	7162	3.133	growth	1.43	1.0017967567957107
sim4529	5	35	15	45	23243	10692	10869	5000	2.1384	decline	-2.17	0.9961176160592653
sim4530	30	0	15	55	44749	19152	11683	5000	3.8304	decline	-2.34	0.9957565155934954
sim4531	10	0	20	70	48945	23205	10546	5000	4.641	decline	-2.11	0.9962684563566291
sim4532	15	25	60	0	10112	7482	6758	5000	1.4964	decline	-1.35	0.99849355462071
sim4533	35	25	0	40	17804	10081	8830	5000	2.0162	decline	-1.77	0.9971564144890912
sim4534	80	0	20	0	9196	7931	5798	5000	1.5862	decline	-1.16	0.9992596244096732
sim4535	5	20	25	50	32756	24902	6577	5000	4.9804	decline	-1.32	0.9986292959905745
sim4536	0	20	20	60	40071	5466	36655	5000	1.0932	decline	-7.33	0.9900394403387928
sim4537	15	10	50	25	15168	19871	5000	6550	3.0336	growth	1.31	1.0013501356860652
sim4538	60	15	15	10	20866	11654	8952	5000	2.3308	decline	-1.79	0.9970878047071223
sim4539	15	20	35	30	49363	16142	15290	5000	3.2284	decline	-3.06	0.9944111944624656
sim4540	30	35	5	30	47684	17625	13527	5000	3.525	decline	-2.71	0.9950237511216352
sim4541	70	15	5	10	5363	34713	5000	32363	1.0726	growth	6.47	1.0093378894125244
sim4542	0	5	55	40	22198	20653	5374	5000	4.1306	decline	-1.07	0.9996393270112041
sim4543	35	40	20	5	46540	18508	12573	5000	3.7016	decline	-2.51	0.9953894312741153
sim4544	35	45	10	10	12345	6608	9341	5000	1.3216	decline	-1.87	0.996875122997717
sim4545	40	10	10	40	5778	35976	5000	31132	1.1556	growth	6.23	1.0091439915833151
sim4546	65	5	5	25	8835	9736	5000	5510	1.767	growth	1.1	1.0004856335536536
sim4547	45	10	10	35	7437	16061	5000	10798	1.4874	growth	2.16	1.00384961509681
sim4548	0	35	25	40	36015	20752	8677	5000	4.1504	decline	-1.74	0.9972438103281137
sim4549	25	10	35	30	17724	6717	13193	5000	1.3434	decline	-2.64	0.9951487576326623
sim4550	20	5	15	60	22607	5226	21629	5000	1.0452	decline	-4.33	0.9926770145281146
sim4551	0	10	40	50	7009	5382	6512	5000	1.0764	decline	-1.3	0.9986789564186693
sim4552	0	80	0	20	8424	23216	5000	13780	1.6848	growth	2.76	1.005068901765757
sim4553	10	35	25	30	19977	6050	16510	5000	1.21	decline	-3.3	0.9940273582725103
sim4554	30	5	10	55	20797	44588	5000	10720	4.1594	growth	2.14	1.0038133662160427
sim4555	15	45	15	25	9471	26166	5000	13814	1.8942	growth	2.76	1.0050812232911635
sim4556	55	10	30	5	9981	8271	6034	5000	1.6542	decline	-1.21	0.9990601388584861
sim4557	45	0	35	20	29193	33101	5000	5669	5.8386	growth	1.13	1.0006278741145402
sim4558	50	45	5	0	37408	5100	36675	5000	1.02	decline	-7.33	0.9900367129420252
sim4559	5	65	15	15	23804	9219	12910	5000	1.8438	decline	-2.58	0.9952571785378778
sim4560	0	35	10	55	10625	46396	5000	21833	2.125	growth	4.37	1.0073699233712343
sim4561	20	30	10	40	17729	29079	5000	8201	3.5458	growth	1.64	1.002474090928101
sim4562	25	25	40	10	23214	27060	5000	5828	4.6428	growth	1.17	1.0007661798794942
sim4563	0	0	20	80	35591	28284	6292	5000	5.6568	decline	-1.26	0.9988507946361903
sim4564	5	85	0	10	19893	10822	9191	5000	2.1644	decline	-1.84	0.9969560658402906
sim4565	55	5	10	30	48239	5135	46971	5000	1.027	decline	-9.39	0.988799537612183
sim4566	30	10	15	45	15110	10344	7304	5000	2.0688	decline	-1.46	0.9981050788457072
sim4567	0	60	10	30	15355	6951	11045	5000	1.3902	decline	-2.21	0.9960373003778101
sim4568	25	25	5	45	5416	8357	5000	7715	1.0832	growth	1.54	1.0021686428669052
sim4569	0	5	30	65	5991	34834	5000	29072	1.1982	growth	5.81	1.0088016879960986
sim4570	45	40	10	5	15366	23527	5000	7656	3.0732	growth	1.53	1.0021302587085827
sim4571	20	40	25	15	7063	26902	5000	19044	1.4126	growth	3.81	1.0066865708944908
sim4572	15	65	5	15	14088	12574	5602	5000	2.5148	decline	-1.12	0.9994315711779809
sim4573	50	0	35	15	47498	31772	7475	5000	6.3544	decline	-1.5	0.9979893689657867
sim4574	0	20	50	30	16870	5038	16743	5000	1.0076	decline	-3.35	0.9939572882597985
sim4575	10	40	15	35	15592	27947	5000	8962	3.1184	growth	1.79	1.0029177775196492
sim4576	25	40	30	5	8747	32178	5000	18394	1.7494	growth	3.68	1.006512933060232
sim4577	55	0	25	20	24901	40848	5000	8202	4.9802	growth	1.64	1.0024747005726788
sim4578	10	10	5	75	7083	11046	5000	7798	1.4166	growth	1.56	1.0022221468906316
sim4579	20	55	10	15	20052	9016	11120	5000	1.8032	decline	-2.22	0.9960034631180583
sim4580	45	0	5	50	26107	11579	11273	5000	2.3158	decline	-2.25	0.9959351371318585
sim4581	25	5	70	0	37485	6094	30756	5000	1.2188	decline	-6.15	0.9909167640763208
sim4582	10	0	15	75	20388	8972	11362	5000	1.7944	decline	-2.27	0.9958958172914958
sim4583	15	25	10	50	41715	5747	36293	5000	1.1494	decline	-7.26	0.9900890651361219
sim4584	25	20	55	0	6043	49644	5000	41076	1.2086	growth	8.22	1.0105299304845097
sim4585	5	15	10	70	38830	31620	6140	5000	6.324	decline	-1.23	0.9989730658513752
sim4586	20	10	55	15	29370	21022	6986	5000	4.2044	decline	-1.4	0.9983276488302473
sim4587	70	25	5	0	20500	21614	5000	5272	4.1	growth	1.05	1.0002648594238306
sim4588	25	15	25	35	9994	23742	5000	11878	1.9988	growth	2.38	1.004326250185798
sim4589	60	5	10	25	22820	13124	8694	5000	2.6248	decline	-1.74	0.9972340238993375
sim4590	0	15	65	20	29319	24600	5959	5000	4.92	decline	-1.19	0.9991226761533463
sim4591	15	30	10	45	7557	9089	5000	6014	1.5114	growth	1.2	1.000923260860661
sim4592	35	20	20	25	15268	28826	5000	9440	3.0536	growth	1.89	1.0031775903386166
